FUN_400e0d64	3f4083b1	ft-rf-1
FUN_400e0d64	3f4083b9	ft-uart-1
FUN_400e0d64	3f4083c3	ft-ble-1
FUN_400e0d64	3f4083cc	ft-wifi-1
FUN_400e0d64	3f4083dc	t-key-1
FUN_400e0d64	3f409fab	E (%s) %s: uart event type: %d  
FUN_400e0d64	3f421b1b	Generic EC key
FUN_400e0d64	3f425a84	        
FUN_400e0d64	40125868	{R@?6a
FUN_400e13cc	3f425a84	        
FUN_400e13e0	3f425a84	        
FUN_400e159c	3f4061e4	app_main
FUN_400e159c	3f4064f8	I (%s) %s: init no error 
FUN_400e159c	3f406753	W (%s) %s: json get bt failed 
FUN_400e159c	3f4083e4	ft-rain-1
FUN_400e159c	40125868	{R@?6a
FUN_400e1c10	3f4064f8	I (%s) %s: init no error 
FUN_400e1c10	40125868	{R@?6a
FUN_400e1c2c	3f4061e4	app_main
FUN_400e1cb8	3f4061e4	app_main
FUN_400e1d00	3f4061e4	app_main
FUN_400e1d4c	3f4061e4	app_main
FUN_400e1d4c	3f4068f7	bat_health
FUN_400e1d4c	3f406953	station
FUN_400e1d4c	3f406962	white_en
FUN_400e1d4c	3f40696b	night_en
FUN_400e1d4c	3f406974	night_start
FUN_400e1d4c	3f406980	night_end
FUN_400e1d4c	3f4069f2	I (%s) %s: Set sn: %s 
FUN_400e1d4c	3f406b6b	E (%s) %s: MB set reserve2 failed 
FUN_400e1d4c	3f406b95	mul_auto
FUN_400e1d4c	3f406b9e	meter_en
FUN_400e1d4c	3f406bdf	meter_z1
FUN_400e1d4c	3f406be8	meter_z2
